day;sun;wind;rain;temp
2016-01-16;2.411428571428571;2.607142857142857;0.0;23.514285714285716
2016-01-17;0.581547619047619;5.842857142857143;0.0;23.121428571428567
2016-01-18;0.6670238095238095;9.478571428571428;0.3857142857142857;22.714285714285715
2016-01-19;2.261428571428571;4.964285714285714;0.0;22.535714285714285
2016-01-20;1.3625;2.292857142857143;0.0;22.478571428571428
2016-01-21;1.7317857142857143;3.675;0.0;23.435714285714287
2016-01-22;1.46;4.183333333333334;0.0;22.564285714285717
2016-01-23;2.4432142857142853;3.8458333333333337;0.0;23.3
2016-01-24;2.5225;2.835714285714286;0.0;25.057142857142857
2016-01-25;2.3242857142857143;3.35;0.0;24.97142857142857
2016-01-26;1.335357142857143;2.2357142857142853;0.0;24.25714285714286
2016-01-27;0.26011904761904747;2.1;3.727142857142857;23.557142857142857
2016-01-28;1.1602380952380953;4.428571428571428;0.0;24.307142857142857
2016-01-29;0.8928571428571428;5.7375;0.02;23.021428571428572
2016-01-30;1.4560714285714285;3.557142857142857;0.0;24.035714285714285
2016-01-31;1.6776190476190478;3.842857142857143;0.0928571428571428;23.892857142857142
2016-02-01;1.7998809523809522;4.964285714285714;0.0;23.235714285714288
2016-02-02;1.1649999999999998;3.5291666666666663;0.0;23.88571428571429
2016-02-03;1.5564285714285713;5.007142857142857;0.0;23.44285714285714
2016-02-04;0.29666666666666663;6.485714285714286;0.0;22.621428571428577
2016-02-05;0.07928571428571421;4.885714285714286;0.2476190476190476;22.09285714285715
2016-02-06;0.2714285714285714;4.235714285714286;1.6532142857142857;23.2
2016-02-07;1.0227380952380951;5.492857142857143;0.0;24.614285714285707
2016-02-08;0.2966666666666665;3.3714285714285723;0.0;22.207142857142856
2016-02-09;0.1238095238095237;3.1708333333333334;0.0;22.92857142857143
2016-02-10;0.9642857142857142;2.4999999999999996;0.6428571428571428;23.114285714285717
2016-02-11;0.2801190476190475;2.3;0.0;23.4
2016-02-12;1.9133333333333333;4.164285714285715;0.0;23.692857142857147
2016-02-13;1.9989285714285714;3.685714285714286;0.0;23.85
2016-02-14;2.1775;5.421428571428572;0.0;23.25
2016-02-15;0.6672619047619048;5.835714285714286;0.0;23.557142857142853
2016-02-16;0.1571428571428571;5.514285714285715;0.2142857142857143;22.142857142857142
2016-02-17;0.0;8.464285714285715;4.761547619047619;21.392857142857142
2016-02-18;0.7307142857142856;5.52;0.8880952380952379;23.778571428571432
2016-02-19;1.3226190476190476;5.864285714285714;0.0071428571428571;22.83571428571429
2016-02-20;2.088690476190476;4.6571428571428575;0.0;21.70714285714286
2016-02-21;1.6444047619047617;7.235714285714286;0.0;22.17857142857143
2016-02-22;1.2654761904761906;3.7083333333333335;0.0;22.557142857142857
2016-02-23;1.6366666666666667;3.1928571428571426;0.0;23.4
2016-02-24;1.6614285714285715;3.6357142857142857;0.0;22.464285714285715
